"fecha_hora","date","hour","O3","PM10","MAX_DIA_O3","MAX_DIA_PM10","RH","TMP","WDR","WSP","MAX_DIA_RH","MAX_DIA_TMP","MAX_DIA_WDR","MAX_DIA_WSP"
2015-12-21 08:00:00,2015-12-21,8,2,106,104,107,72,12.4333333333333,191.5,1.1,78,23.5,358,2.2
2015-12-21 09:00:00,2015-12-21,9,4,106,104,107,65.6666666666667,13.8333333333333,85.5,1.05,78,23.5,358,2.2
2015-12-22 10:00:00,2015-12-22,10,6,101,59,104,58.3333333333333,15.1666666666667,35,1.35,71,23,349,2.4
2015-12-22 11:00:00,2015-12-22,11,10,101,59,104,54.3333333333333,16.3333333333333,199,1.45,71,23,349,2.4
2015-12-22 06:00:00,2015-12-22,6,1,102,59,104,65.3333333333333,13.0666666666667,133.5,0.8,71,23,349,2.4
2015-12-22 07:00:00,2015-12-22,7,2,102,59,104,67,12.8,125.5,1,71,23,349,2.4
2015-12-22 08:00:00,2015-12-22,8,2,102,59,104,67.6666666666667,12.6666666666667,164,1.35,71,23,349,2.4
2015-12-22 09:00:00,2015-12-22,9,4,101,59,104,62.3333333333333,14.1,145.5,1.1,71,23,349,2.4
2015-12-23 10:00:00,2015-12-23,10,4,102,22,103,64.6666666666667,14.6333333333333,38,1.05,76,20,340,2.2
2015-12-23 11:00:00,2015-12-23,11,4,102,22,103,61.3333333333333,15.5666666666667,146.5,1.1,76,20,340,2.2
2015-12-23 06:00:00,2015-12-23,6,2,102,22,103,71.3333333333333,12.5666666666667,176,1.9,76,20,340,2.2
2015-12-23 07:00:00,2015-12-23,7,2,102,22,103,71.3333333333333,12.6,195,0.9,76,20,340,2.2
2015-12-23 08:00:00,2015-12-23,8,2,102,22,103,69.6666666666667,13.0333333333333,193.5,1.3,76,20,340,2.2
2015-12-23 09:00:00,2015-12-23,9,3,102,22,103,66.6666666666667,13.9,125,1.15,76,20,340,2.2
2015-12-24 10:00:00,2015-12-24,10,7,109,100,110,56.3333333333333,15,58.5,1.45,75,23.5,331,2
2015-12-24 11:00:00,2015-12-24,11,17,110,100,110,49,17.0333333333333,56.5,1.45,75,23.5,331,2
2015-12-24 06:00:00,2015-12-24,6,2,107,100,110,70,11.7,172.5,0.9,75,23.5,331,2
2015-12-24 07:00:00,2015-12-24,7,2,107,100,110,71.3333333333333,11.3,173.5,0.95,75,23.5,331,2
2015-12-24 08:00:00,2015-12-24,8,2,108,100,110,71.3333333333333,11.4333333333333,212.5,0.85,75,23.5,331,2
2015-12-24 09:00:00,2015-12-24,9,3,108,100,110,63.6666666666667,13.3333333333333,88,1.15,75,23.5,331,2
2015-12-25 10:00:00,2015-12-25,10,27,119,115,127,59,14.7666666666667,104.5,1.3,76,24.4,351,1.7
2015-12-25 11:00:00,2015-12-25,11,45,126,115,127,51.3333333333333,17.3333333333333,217,1.35,76,24.4,351,1.7
2015-12-25 06:00:00,2015-12-25,6,3,112,115,127,68.6666666666667,12.2333333333333,191,0.9,76,24.4,351,1.7
2015-12-25 07:00:00,2015-12-25,7,8,113,115,127,70,11.9,173,0.7,76,24.4,351,1.7
2015-12-25 08:00:00,2015-12-25,8,7,113,115,127,71.3333333333333,11.7,157.5,0.7,76,24.4,351,1.7
2015-12-25 09:00:00,2015-12-25,9,18,117,115,127,67.3333333333333,12.7,113,1.1,76,24.4,351,1.7
2015-12-28 10:00:00,2015-12-28,10,12,50,53,52,35,14.4,NA,NA,49,23.6,NA,NA
2015-12-28 11:00:00,2015-12-28,11,16,51,53,52,32,16.5,NA,NA,49,23.6,NA,NA
2015-12-28 06:00:00,2015-12-28,6,2,44,53,52,48,11.1,NA,NA,49,23.6,NA,NA
2015-12-28 07:00:00,2015-12-28,7,2,44,53,52,47,10.8,NA,NA,49,23.6,NA,NA
2015-12-28 08:00:00,2015-12-28,8,2,46,53,52,48,10.6,NA,NA,49,23.6,NA,NA
2015-12-28 09:00:00,2015-12-28,9,4,49,53,52,38,12.5,NA,NA,49,23.6,NA,NA
2015-12-29 10:00:00,2015-12-29,10,13,52,41,84,40,16.9666666666667,121,1.45,61,25.6,323,3.3
2015-12-29 11:00:00,2015-12-29,11,22,52,41,84,32,19.2333333333333,46.5,1.65,61,25.6,323,3.3
2015-12-29 06:00:00,2015-12-29,6,2,49,41,84,54,12.0333333333333,272.5,0.95,61,25.6,323,3.3
2015-12-29 07:00:00,2015-12-29,7,2,50,41,84,57,11.7,214.5,1.05,61,25.6,323,3.3
2015-12-29 08:00:00,2015-12-29,8,2,51,41,84,54.6666666666667,12.2666666666667,283,1,61,25.6,323,3.3
2015-12-29 09:00:00,2015-12-29,9,6,52,41,84,45.6666666666667,15.0333333333333,165,1,61,25.6,323,3.3
2015-12-30 10:00:00,2015-12-30,10,9,70,96,91,52,17.0333333333333,131,1.25,70,25.2,353,3.2
2015-12-30 11:00:00,2015-12-30,11,20,76,96,91,46.5,19.1,33,1.3,70,25.2,353,3.2
2015-12-30 06:00:00,2015-12-30,6,1,76,96,91,63.3333333333333,13.6666666666667,211.5,1,70,25.2,353,3.2
2015-12-30 07:00:00,2015-12-30,7,2,76,96,91,64.3333333333333,13.2666666666667,167.5,0.8,70,25.2,353,3.2
2015-12-30 08:00:00,2015-12-30,8,2,74,96,91,65.3333333333333,13.0666666666667,141.5,0.9,70,25.2,353,3.2
2015-12-30 09:00:00,2015-12-30,9,4,71,96,91,59.3333333333333,14.4666666666667,120.5,1,70,25.2,353,3.2
2015-12-31 10:00:00,2015-12-31,10,9,100,104,107,53.6666666666667,16.4333333333333,122,1.2,73,26.2,355,2.5
2015-12-31 11:00:00,2015-12-31,11,21,101,104,107,46.6666666666667,18.6,66,1.25,73,26.2,355,2.5
2015-12-31 06:00:00,2015-12-31,6,2,93,104,107,62.6666666666667,14.0333333333333,254,0.95,73,26.2,355,2.5
2015-12-31 07:00:00,2015-12-31,7,2,94,104,107,65.3333333333333,13.6,168,1.15,73,26.2,355,2.5
2015-12-31 08:00:00,2015-12-31,8,2,96,104,107,65,13.5,154.5,1.25,73,26.2,355,2.5
2015-12-31 09:00:00,2015-12-31,9,4,97,104,107,59.3333333333333,15.0333333333333,169.5,1.2,73,26.2,355,2.5
