"estacion","dia_wd","hora","viajes_retiro_prom","edad_p","prop_f","duracion_p","dist_prom","viajes_arribo_prom","region","region_0","region_1","region_10","region_11","region_12","region_2","region_3","region_4","region_5","region_6","region_7","region_8","region_9","dia_2","dia_3","dia_4","dia_5","dia_6","hora_6","hora_7","hora_8","hora_9","hora_10","hora_11","flujo_abs","maxcapacity","flujo_rel"
342,6,7,1.9375,38.7760416666667,0.143229166666667,12.6640625,2.234375,1.75,"9",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,-0.0384615384615385,36,-0.00106837606837607
342,6,8,2.64285714285714,34.3595804988662,0.0742063492063492,12.7180555555556,2.42696995464853,1.6875,"9",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,-0.173076923076923,36,-0.00480769230769231
342,6,9,1.66666666666667,35.9318181818182,0.383838383838384,13.6262626262626,2.10484848484848,1.5,"9",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,-0.0480769230769231,36,-0.00133547008547009
342,6,10,1.6,39.7638888888889,0.3,11.4222222222222,1.64511111111111,1.68,"9",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,-0.0352564102564103,36,-0.000979344729344729
342,6,11,1.69230769230769,37.9294871794872,0.272435897435897,12.9391025641026,1.51935897435897,1.875,"9",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0.0384615384615385,36,0.00106837606837607
343,2,6,1,31,0.333333333333333,8,1.4,1.0625,"9",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0.0384615384615385,18,0.00213675213675214
343,2,7,1.23809523809524,35.3095238095238,0.285714285714286,13.3809523809524,2.06047619047619,1.33333333333333,"9",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,-0.0192307692307692,18,-0.00106837606837607
343,2,8,2.02941176470588,35.196568627451,0.194117647058824,15.396568627451,2.56648529411765,1.1875,"9",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,-0.16025641025641,18,-0.0089031339031339
343,2,9,1.83333333333333,36.08,0.248333333333333,10.415,1.65432222222222,1.23529411764706,"9",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,-0.125,18,-0.00694444444444444
343,2,10,1.47058823529412,33.5098039215686,0.352941176470588,8.98039215686275,1.38607843137255,1.2,"9",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,-0.0256410256410256,18,-0.00142450142450142
343,2,11,1.53333333333333,33.2111111111111,0.161111111111111,11.3611111111111,1.55983333333333,1.15384615384615,"9",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,-0.0288461538461538,18,-0.0016025641025641
343,3,6,1,42.8333333333333,0.333333333333333,9,1.76333333333333,1,"9",0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0.0128205128205128,18,0.000712250712250712
343,3,7,1.38095238095238,38.3333333333333,0.26984126984127,10.8650793650794,1.76722222222222,1.18181818181818,"9",0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,-0.016025641025641,18,-0.00089031339031339
343,3,8,1.94871794871795,32.5299145299145,0.365384615384615,16.3782051282051,NA,1.25,"9",0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,-0.153846153846154,18,-0.00854700854700855
343,3,9,1.71875,34.3671875,0.119791666666667,12.9583333333333,1.87614583333333,1.17647058823529,"9",0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,-0.112179487179487,18,-0.00623219373219373
343,3,10,1.7,33.1166666666667,0.2,10.0583333333333,1.40391666666667,1.30434782608696,"9",0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,-5.3247799003726e-19,18,-2.95821105576255e-20
343,3,11,1.31578947368421,35.1754385964912,0.254385964912281,12.5789473684211,1.51017543859649,1.36842105263158,"9",0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,-0.016025641025641,18,-0.00089031339031339
343,4,6,1.16666666666667,35.9166666666667,0.25,9.41666666666667,1.49333333333333,1,"9",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0.0224358974358974,18,0.00124643874643875
343,4,7,1.21052631578947,37.9736842105263,0.289473684210526,11.6052631578947,1.84605263157895,1.16666666666667,"9",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,-0.0128205128205128,18,-0.000712250712250712
343,4,8,2.21052631578947,33.8947368421053,0.274122807017544,15.7214912280702,2.64828947368421,1.3125,"9",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,-0.201923076923077,18,-0.0112179487179487
343,4,9,1.34615384615385,32.5961538461538,0.147435897435897,10.4294871794872,1.71173076923077,1.4375,"9",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,-0.0641025641025641,18,-0.00356125356125356
343,4,10,1.33333333333333,34.2604166666667,0.302083333333333,11.78125,1.26447916666667,1.47058823529412,"9",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0.0032051282051282,18,0.000178062678062678
343,4,11,1.56521739130435,34.6992753623188,0.239130434782609,10.5036231884058,1.09865942028985,1.59090909090909,"9",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,-0.0128205128205128,18,-0.000712250712250712
343,5,6,1.14285714285714,36.2142857142857,0.285714285714286,8.07142857142857,1.735,1.2,"9",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0.0283018867924528,18,0.00157232704402516
343,5,7,1.27272727272727,38.6893939393939,0.212121212121212,13.0530303030303,1.98659090909091,1.21052631578947,"9",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,-0.0157232704402516,18,-0.000873515024458421
343,5,8,2.35483870967742,34.1413978494624,0.254301075268817,15.5220430107527,2.70332795698925,1.06666666666667,"9",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-0.191823899371069,18,-0.0106568832983927
343,5,9,1.88461538461538,32.150641025641,0.28525641025641,12.1891025641026,1.77304487179487,1.21052631578947,"9",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,-0.0943396226415094,18,-0.00524109014675052
343,5,10,1.35,32.8416666666667,0.241666666666667,12.125,1.63666666666667,1.70588235294118,"9",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0.0188679245283019,18,0.0010482180293501
343,5,11,1.16666666666667,37.3333333333333,0.305555555555556,11.5277777777778,1.67138888888889,1.3125,"9",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,-0.0125786163522013,18,-0.000698812019566737
343,6,6,1,36,0,7,1.445,1.0625,"9",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0.0480769230769231,18,0.00267094017094017
343,6,7,1.31818181818182,36.3712121212121,0.181818181818182,8.53030303030303,1.47325757575758,1.33333333333333,"9",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,-0.0416666666666667,18,-0.00231481481481481
343,6,8,2.27272727272727,33.8863636363636,0.292929292929293,14.8333333333333,2.54335858585859,1.45,"9",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,-0.134615384615385,18,-0.00747863247863248
343,6,9,1.78571428571429,36.5904761904762,0.110714285714286,9.5797619047619,1.45871428571429,1.5,"9",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,-0.102564102564103,18,-0.0056980056980057
343,6,10,1.375,34.7638888888889,0.138888888888889,9.13194444444444,1.27597222222222,1.45,"9",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,-0.0032051282051282,18,-0.000178062678062678
343,6,11,1.22222222222222,32.1388888888889,0.0833333333333333,9.02777777777778,1.08055555555556,1.21739130434783,"9",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0.0192307692307692,18,0.00106837606837607
344,2,6,1.14285714285714,33.9285714285714,0.142857142857143,8.28571428571429,1.18642857142857,1,"9",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,-0.016025641025641,26,-0.000616370808678501
344,2,7,1.30769230769231,32.4871794871795,0.384615384615385,9.91025641025641,1.27782051282051,1,"9",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,-0.0128205128205128,26,-0.000493096646942801
344,2,8,1.47058823529412,36.7058823529412,0.0245098039215686,11.4460784313725,1.73220588235294,1.25,"9",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,-0.0897435897435897,26,-0.00345167652859961
344,2,9,1.53125,33.7708333333333,0.197916666666667,17.7786458333333,2.71020833333333,1.73333333333333,"9",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0.0192307692307692,26,0.000739644970414201
344,2,10,1.77777777777778,38.287037037037,0.231481481481481,9.94444444444444,1.28898148148148,1.33333333333333,"9",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,-0.016025641025641,26,-0.000616370808678501
344,2,11,1.22727272727273,36.4772727272727,0.227272727272727,11.1818181818182,1.57636363636364,1.31578947368421,"9",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,-0.00641025641025641,26,-0.0002465483234714
344,3,7,1.375,39.15625,0.5625,13.5,1.7634375,1.125,"9",0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0.00641025641025641,26,0.0002465483234714
344,3,8,1.44444444444444,33.5617283950617,0.0493827160493827,9.73148148148148,1.455,1.47619047619048,"9",0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,-0.0544871794871795,26,-0.0020956607495069
344,3,9,1.9375,33.2994791666667,0.25,16.3255208333333,2.503046875,2.21428571428571,"9",0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.00641025641025641,26,0.0002465483234714
344,3,10,1.6,34.1888888888889,0.0888888888888889,10.6111111111111,1.35377777777778,1.29411764705882,"9",0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0.0128205128205128,26,0.000493096646942801
344,3,11,1.27777777777778,33.8611111111111,0.305555555555556,12.1666666666667,1.45194444444444,1.22727272727273,"9",0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0.00641025641025641,26,0.0002465483234714
344,4,6,1,31.4,0.4,3.4,0.494,1,"9",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,-0.00641025641025641,26,-0.0002465483234714
344,4,7,1,38.5454545454545,0.181818181818182,7.09090909090909,0.899090909090909,1.11111111111111,"9",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0.00961538461538461,26,0.000369822485207101
344,4,8,1.44,32.8133333333333,0.106666666666667,11.7733333333333,1.8156,1.26315789473684,"9",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,-0.0416666666666667,26,-0.0016025641025641
344,4,9,1.87096774193548,33.2811827956989,0.294623655913978,16.8779569892473,2.63982795698925,2.09677419354839,"9",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0.0192307692307692,26,0.000739644970414201
344,4,10,1.31578947368421,34.5701754385965,0.140350877192982,9.18421052631579,1.27149122807018,1.14285714285714,"9",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,-0.016025641025641,26,-0.000616370808678501
344,4,11,1.375,34.1458333333333,0.15625,12.3958333333333,1.48229166666667,1.08333333333333,"9",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,-0.0224358974358974,26,-0.000862919132149901
344,5,6,1.14285714285714,27.7142857142857,0.0714285714285714,15.7142857142857,2.66785714285714,1.33333333333333,"9",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,-0.0157232704402516,26,-0.000604741170778907
344,5,7,1,32.375,0.375,17.875,2.19375,1.04761904761905,"9",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0.0220125786163522,26,0.000846637639090469
344,5,8,1.46875,36.328125,0.0963541666666667,11.578125,1.638984375,1.35,"9",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-0.0880503144654088,26,-0.00338655055636188
344,5,9,1.92857142857143,34.7589285714286,0.324404761904762,16.6190476190476,2.36511904761905,1.69230769230769,"9",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,2.08884536568885e-18,26,8.03402063726482e-20
344,5,10,1.41176470588235,32.6666666666667,0.254901960784314,10.8039215686275,1.10490196078431,1.25,"9",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0.0157232704402516,26,0.000604741170778907
344,5,11,1.21739130434783,32.6304347826087,0.260869565217391,10.3260869565217,1.28130434782609,1.0952380952381,"9",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,-0.0314465408805031,26,-0.00120948234155781
344,6,6,1.07692307692308,31.9230769230769,0.307692307692308,7.38461538461539,1.20884615384615,1,"9",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,-0.0256410256410256,26,-0.000986193293885602
344,6,7,1.25,31.25,0.25,11,1.795625,1.05555555555556,"9",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0.00641025641025641,26,0.0002465483234714
344,6,8,2,32.0114942528736,0.183908045977011,13.6551724137931,2.0898275862069,1.57142857142857,"9",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,-0.0897435897435897,26,-0.00345167652859961
344,6,9,1.70833333333333,37.1333333333333,0.0486111111111111,10.7527777777778,1.56508333333333,1.63333333333333,"9",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0.032051282051282,26,0.001232741617357
344,6,10,1.63636363636364,31.5833333333333,0.28030303030303,12.5151515151515,1.79818181818182,1.33333333333333,"9",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,-0.016025641025641,26,-0.000616370808678501
344,6,11,1.36,34.6666666666667,0.14,9.08666666666667,1.16006666666667,1.125,"9",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,-0.0480769230769231,26,-0.0018491124260355
345,2,6,1.125,31.125,0,9,1.276875,1.46428571428571,"12",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.0673076923076923,21,0.00320512820512821
345,2,7,1.6,26.3142857142857,0.0380952380952381,20.2238095238095,3.26366666666667,1.51515151515152,"12",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,-0.00961538461538461,21,-0.000457875457875458
345,2,8,2.82926829268293,41.390243902439,0.376016260162602,17.2719512195122,2.77464634146341,2.26470588235294,"12",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-0.166666666666667,21,-0.00793650793650794
345,2,9,1.76,30.676,0.191333333333333,10.5113333333333,1.47056666666667,1.58620689655172,"12",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0608974358974359,21,0.0028998778998779
345,2,10,1.57692307692308,30.5384615384615,0.362179487179487,10.3205128205128,1.53887820512821,1.28571428571429,"12",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,-0.0480769230769231,21,-0.00228937728937729
345,2,11,1.10526315789474,39.4736842105263,0.131578947368421,9.94736842105263,1.37447368421053,1.6,"12",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0384615384615385,21,0.00183150183150183
345,3,6,1.14285714285714,41.9285714285714,0.0714285714285714,7.07142857142857,1.07785714285714,1.66666666666667,"12",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0576923076923077,21,0.00274725274725275
345,3,7,1.75757575757576,25.5631313131313,0.0555555555555556,15.459595959596,2.36878787878788,1.71794871794872,"12",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.092948717948718,21,0.00442612942612943
345,3,8,3.09302325581395,38.8934108527132,0.271317829457364,15.3116279069767,2.54436434108527,2.33333333333333,"12",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,-0.169871794871795,21,-0.00808913308913309
345,3,9,1.7741935483871,34.0967741935484,0.313978494623656,11.7258064516129,1.40395161290323,1.46666666666667,"12",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.016025641025641,21,0.000763125763125763
345,3,10,1.375,31.4166666666667,0.388888888888889,12.0208333333333,1.89277777777778,1.14285714285714,"12",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,-0.0544871794871795,21,-0.00259462759462759
345,3,11,1.52173913043478,32.9130434782609,0.394927536231884,10.7826086956522,1.44268115942029,1.54545454545455,"12",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.00961538461538461,21,-0.000457875457875458
345,4,6,1.14285714285714,45.2857142857143,0.571428571428571,9.60714285714286,1.41,1.84375,"12",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0384615384615385,21,0.00183150183150183
345,4,7,1.46875,24.5911458333333,0.109375,14.5572916666667,2.12778645833333,1.45714285714286,"12",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.092948717948718,21,0.00442612942612943
345,4,8,2.57142857142857,41.1769841269841,0.36547619047619,17.8694444444444,2.8800119047619,2.61538461538462,"12",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,-0.0705128205128205,21,-0.00335775335775336
345,4,9,1.93548387096774,32.5112903225806,0.336021505376344,10.9086021505376,1.62581720430108,1.53571428571429,"12",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.00641025641025641,21,0.000305250305250305
345,4,10,1.81481481481481,31.8833333333333,0.382098765432099,10.5314814814815,1.39848765432099,1.35294117647059,"12",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,-0.108974358974359,21,-0.00518925518925519
345,4,11,1.60714285714286,31.0416666666667,0.300595238095238,11.6875,1.64577380952381,1.51724137931034,"12",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.00961538461538462,21,0.000457875457875458
345,5,6,1,38.5714285714286,0.428571428571429,9,1.47714285714286,1.6875,"12",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.0534591194968553,21,0.00254567235699311
345,5,7,1.56756756756757,27.2153153153153,0.175675675675676,16.5954954954955,2.49026126126126,1.83783783783784,"12",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.10377358490566,21,0.00494159928122192
345,5,8,2.6,37.5725,0.32125,15.8066666666667,2.4765875,2.275,"12",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,-0.0408805031446541,21,-0.00194669062593591
345,5,9,1.65625,31.6302083333333,0.158854166666667,12.0390625,1.7828125,2.13333333333333,"12",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0440251572327044,21,0.00209643605870021
345,5,10,1.67741935483871,31.2983870967742,0.360215053763441,10.8010752688172,1.63599462365591,1.22222222222222,"12",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-0.0911949685534591,21,-0.00434261755016472
345,5,11,1.08695652173913,34.7391304347826,0.521739130434783,12,1.79108695652174,1.14285714285714,"12",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.00628930817610063,21,-0.000299490865528601
345,6,6,1.1,41,0.3,7.2,1.096,1.31578947368421,"12",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.00961538461538461,21,0.000457875457875458
345,6,7,1.48484848484848,26.5757575757576,0.0303030303030303,15.0454545454545,2.33681818181818,1.6969696969697,"12",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.0192307692307692,21,0.000915750915750916
345,6,8,2.05,40.7870833333333,0.31,18.4641666666667,3.05172083333333,2,"12",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,-0.0256410256410256,21,-0.00122100122100122
345,6,9,1.67857142857143,32.0297619047619,0.229166666666667,11.2827380952381,1.6208630952381,1.35714285714286,"12",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,-0.00320512820512821,21,-0.000152625152625153
345,6,10,1.62857142857143,32.4595238095238,0.247619047619048,10.5380952380952,1.43169047619048,1.05882352941176,"12",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,-0.115384615384615,21,-0.00549450549450549
345,6,11,1.33333333333333,38.3888888888889,0.25,12.1388888888889,1.54416666666667,1.5,"12",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.00961538461538461,21,0.000457875457875458
346,2,6,1,21.5,0.5,4.5,0.735,1,"11",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,24,0
346,2,7,1.26923076923077,33.8653846153846,0.538461538461538,6.86538461538461,0.698461538461538,1.58823529411765,"11",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0256410256410256,24,0.00106837606837607
346,2,8,1.88235294117647,34.5220588235294,0.269607843137255,8.53921568627451,1.03622549019608,4.4,"11",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.253205128205128,24,0.0105502136752137
346,2,9,1.23809523809524,41.968253968254,0.349206349206349,7.97619047619048,1.04587301587302,2.92857142857143,"11",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.397435897435897,24,0.0165598290598291
346,2,10,1.1875,34.09375,0.15625,8.9375,0.8496875,1.39130434782609,"11",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0897435897435897,24,0.00373931623931624
346,2,11,1.42424242424242,33.8813131313131,0.287878787878788,12.2676767676768,1.23272727272727,1.5,"11",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-0.0448717948717949,24,-0.00186965811965812
346,3,6,1,34,0.2,15.6,2.55,1,"11",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,24,0
346,3,7,1.32258064516129,33.741935483871,0.456989247311828,7.56451612903226,0.90741935483871,1.95121951219512,"11",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0480769230769231,24,0.00200320512820513
346,3,8,1.72727272727273,35.3272727272727,0.319191919191919,9.63838383838384,1.17642424242424,5.19047619047619,"11",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.371794871794872,24,0.015491452991453
346,3,9,1.23809523809524,38.7380952380952,0.285714285714286,8.40476190476191,1.1397619047619,3.34090909090909,"11",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.551282051282051,24,0.0229700854700855
346,3,10,1.6,32.8125,0.2875,11.8,1.27975,1.67857142857143,"11",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.102564102564103,24,0.00427350427350427
346,3,11,1.66666666666667,33.2345679012346,0.327160493827161,9.7962962962963,1.36456790123457,1.6,"11",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.0128205128205128,24,-0.000534188034188034
346,4,6,1,26.75,0,5.5,1.0775,1,"11",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,-0.0224358974358974,24,-0.00093482905982906
346,4,7,1.44827586206897,34.9425287356322,0.373563218390805,7.99425287356322,1.04011494252874,2.04878048780488,"11",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0897435897435897,24,0.00373931623931624
346,4,8,1.70588235294118,34.6519607843137,0.299019607843137,9.06862745098039,1.07745098039216,5.025,"11",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.282051282051282,24,0.0117521367521368
346,4,9,1.5,37.3567708333333,0.2421875,8.3984375,1.25125,3.9047619047619,"11",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.512820512820513,24,0.0213675213675214
346,4,10,1.66666666666667,36.5039682539683,0.154761904761905,11.1785714285714,1.05388888888889,1.82758620689655,"11",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.112179487179487,24,0.0046741452991453
346,4,11,1.51612903225806,29.8870967741935,0.306451612903226,7.93010752688172,1.02763440860215,1.64,"11",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.00641025641025641,24,-0.000267094017094017
346,5,6,1,25,0,5.25,0.8825,1,"11",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-0.00314465408805031,24,-0.000131027253668763
346,5,7,1.2962962962963,34.8765432098765,0.234567901234568,8.09876543209877,1.03765432098765,1.53333333333333,"11",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,24,0
346,5,8,1.86666666666667,37.3155555555556,0.378888888888889,7.96,1.04572777777778,4.92857142857143,"11",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.279874213836478,24,0.0116614255765199
